active,area,configid,lat,long,meter number,sub area,zone
1,Route 27,980,39.9679,-82.99455,NR363,NEILSTON ST N,"Columbus, OH Default Zone"
1,Route 27,980,39.968594,-82.99184,EX501,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.968807,-82.99522,EX316,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.96759,-82.99448,NR353,NEILSTON ST N,"Columbus, OH Default Zone"
1,Route 27,980,39.96882,-82.99548,EX308,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.969433,-82.9937,EY366,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.969433,-82.993614,EY368,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.969433,-82.99353,EY370,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.969406,-82.993034,EY402,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.96928,-82.99261,EY405,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.96884,-82.99583,EX300,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.96858,-82.99159,EX507,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.9682,-82.994606,NR373,NEILSTON ST N,"Columbus, OH Default Zone"
1,Route 27,980,39.96855,-82.991035,EX555,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.96855,-82.99111,EX553,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.96831,-82.99463,NR377,NEILSTON ST N,"Columbus, OH Default Zone"
1,Route 01,979,39.96566,-83.00498,NG215,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,1675,39.96792,-82.999695,EV78,Chestnut St E,"Columbus, OH Default Zone"
1,Route 01,979,39.96517,-83.00471,NG202,Marconi Blvd,"Columbus, OH Default Zone"
0,Route 01,1675,39.965435,-83.0003,NL206,Pearl St N,"Columbus, OH Default Zone"
0,Route 09,4266,39.95434,-82.990654,EA431,FULTON ST E,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS256,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.97364,-83.00729,K131,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97372,-83.00596,K30,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973633,-83.007,K115,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NR129,NORMANDY ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.973545,-83.00507,K11,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS104,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS210,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.973713,-83.005646,K22,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97356,-83.00543,K29,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97385,-83.00882,K100,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 15,980,39.96481,-82.99245,NS102,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NR104,NORMANDY ST N,"Columbus, OH Default Zone"
1,Route 15,4264,39.961178,-82.998795,NT213,GRANT ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NR205,NEILSTON ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.973778,-83.0071,K58,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS111,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS105,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.973618,-83.006714,K101,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97364,-83.007225,K129,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97379,-83.00743,K66,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97368,-83.00495,K4,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973793,-83.00751,K68,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97359,-83.00613,K69,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97381,-83.007835,K76,GOODALE ST W,"Columbus, OH Default Zone"
0,Route 15,980,39.961178,-82.998795,NR121,NORMANDY ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.973804,-83.00776,K74,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973553,-83.00528,K23,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NR115,NORMANDY ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NR135,NORMANDY ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.96559,-82.9926,NS126,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS130,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.973724,-83.00604,K32,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973633,-83.00708,K121,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973557,-83.00528,K21,GOODALE ST W,"Columbus, OH Default Zone"
0,Route 15,980,39.961178,-82.998795,NR112,NORMANDY ST N,"Columbus, OH Default Zone"
0,Route 15,980,39.96506,-82.992485,NS110,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS122,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS200,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NR103,NORMANDY ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.96554,-82.99259,NS124,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,NS250,SIXTH ST N,"Columbus, OH Default Zone"
1,Route 16,14511,39.97363,-83.00701,K117,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97358,-83.00591,K57,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97357,-83.0057,K45,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97364,-83.00714,K123,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973576,-83.00568,K43,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973576,-83.00584,K53,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973713,-83.00572,K24,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.961178,-82.998795,K13,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.97378,-83.007195,K60,GOODALE ST W,"Columbus, OH Default Zone"
1,Route 16,14511,39.973587,-83.00606,K65,GOODALE ST W,"Columbus, OH Default Zone"
